,molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
3656,CHEMBL1567463,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO,257.22299999999996,-1.452599999999998,2.0,6.0,8.54867419151048
3657,CHEMBL1358012,O=C1NCN(c2ccccc2)C12CCN(C[C@H]1COc3ccccc3O1)CC2,379.46000000000015,2.2549,1.0,5.0,7.442011851775087
3658,CHEMBL1689772,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,556.6600000000003,1.3223000000000011,6.0,10.0,7.898940645091884
3659,CHEMBL441,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,242.34400000000002,1.3498999999999999,2.0,3.0,7.716698771296451
3660,CHEMBL1256808,COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1.Cl,366.4610000000001,4.291000000000004,0.0,5.0,7.656197666838345
3661,CHEMBL4303632,CO[C@@H]1C(O)[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)OC(C)[C@@H]1O,548.6730000000005,2.2891999999999997,3.0,9.0,7.866141874796665
3662,CHEMBL1201152,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,339.4350000000001,2.512500000000001,2.0,4.0,9.513286224017515
3663,CHEMBL1362630,C[C@@H](C(=O)O)c1ccc(C(=O)c2ccccc2)s1,260.31399999999996,3.167200000000001,1.0,3.0,8.52230007166787
3664,CHEMBL68381,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,501.66700000000014,5.510500000000006,3.0,4.0,7.791827473332878
3665,CHEMBL4303624,CC1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,408.9220000000002,2.1650000000000005,3.0,5.0,7.617982957425132
3666,CHEMBL2111163,CSc1ccccc1OCC(O)CNC(C)C,255.38299999999995,2.1461999999999994,2.0,4.0,7.80576325127617
3667,CHEMBL97257,CN(C)C(=O)CCS[C@@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,515.1000000000001,6.476600000000006,1.0,5.0,8.405165644416682
3668,CHEMBL4297300,CN1CCN(C(=O)C2C(C(=O)O)[C@H]3CC[C@@H]2O3)CC1,268.313,-0.3613999999999986,1.0,4.0,8.103473782510445
3669,CHEMBL2335154,Cc1noc(C)c1-c1cc(O)cc([C@@H](O)c2ccccc2)c1,295.338,3.7457400000000023,2.0,4.0,7.5730010412434625
3670,CHEMBL597477,NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21,248.71300000000002,2.7265000000000006,2.0,1.0,8.229737261829406
3671,CHEMBL350221,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,220.22799999999998,0.8279000000000003,4.0,3.0,8.47134035476501
3672,CHEMBL3182320,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,742.6800000000007,-2.6905999999999968,10.0,19.0,7.712646227285253
3673,CHEMBL2391908,C[C@H](NC[C@H](O)CP(=O)(O)CC1CCCCC1)c1ccc(Cl)c(Cl)c1.Cl,408.30600000000004,4.855600000000004,3.0,3.0,7.507658746745026
3674,CHEMBL191467,O=C(O)CC[C@@H](CP(=O)(O)O)C(=O)O,226.121,-0.27029999999999993,4.0,3.0,7.784626847216578
3675,CHEMBL2355456,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,384.58600000000007,4.164000000000003,2.0,4.0,
3676,CHEMBL1315939,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,287.35900000000004,3.383000000000002,2.0,2.0,7.884722408604099
3677,CHEMBL282575,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,376.4960000000002,5.122800000000005,1.0,3.0,7.707079700399993
3678,CHEMBL1456284,Nc1ncc2c(n1)CC(c1ccco1)CC2=O,229.23899999999998,1.5645000000000002,1.0,5.0,
3679,CHEMBL320193,COc1cc2c(cc1OC)C(C)NCC2,207.27299999999997,1.9104999999999999,1.0,3.0,8.29895036927086
3680,CHEMBL4303429,CC1(C)[C@H]2C[C@@H]1[C@](C)(O)[C@H](O)C2,170.25199999999998,1.1643,2.0,2.0,9.130357655348405
3681,CHEMBL4303463,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc(O)cc5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,1140.2540000000004,-0.927099999999986,14.0,17.0,
3682,CHEMBL535396,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,179.30699999999996,2.5500000000000007,1.0,1.0,7.919012953089113
3683,CHEMBL4303225,Cc1cc(NC(=O)C(c2ccccc2)N2CCCc3ccccc32)no1,347.41800000000006,4.115620000000003,1.0,4.0,
3684,CHEMBL53292,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,335.3410000000001,1.48242,2.0,6.0,
3685,CHEMBL1330729,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,277.195,2.9971000000000005,3.0,3.0,7.942714355581785
3686,CHEMBL1324873,C=C(C)CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)C1C5.Cl.O,414.5050000000002,3.7387000000000015,3.0,4.0,7.828566099056991
3687,CHEMBL1231358,Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2,292.338,2.8627200000000013,1.0,4.0,7.705533773838407
3688,CHEMBL4303680,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,420.63400000000024,5.114000000000006,3.0,3.0,8.420902673447356
3689,CHEMBL1728,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,351.353,1.7959,2.0,5.0,7.817585347565446
3690,CHEMBL1200934,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,369.5050000000003,4.714500000000005,1.0,4.0,8.148741651280925
3691,CHEMBL1201138,Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],471.43000000000023,-2.9881999999999964,5.0,12.0,7.515700160653214
3692,CHEMBL4303396,Cc1ccc(NC(=O)c2ccc(CN3CCC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1ncc(-c2cncnc2)cn1,576.6270000000001,5.392620000000004,2.0,8.0,8.480959961351655
3693,CHEMBL2106668,Nc1ccc(C(=O)OCC(O)CO)cc1,211.217,-0.22120000000000017,3.0,5.0,
3694,CHEMBL2106579,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[Na+].[Na+],505.1660000000001,-2.8929999999999993,5.0,16.0,8.020679302617976
3695,CHEMBL1200589,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1.Cl,525.6420000000002,-0.653199999999996,3.0,13.0,9.112945621949043
3696,CHEMBL3303800,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,663.4060000000003,6.4217000000000075,3.0,8.0,8.385208208043583
3697,CHEMBL2146124,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+],423.3830000000001,-1.8706999999999971,2.0,10.0,
3698,CHEMBL226335,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,610.5210000000004,-1.6871000000000003,10.0,16.0,7.894489815230026
3699,CHEMBL1161894,S=C(S)OC1CC2CC1C1CCCC21,228.38199999999998,3.0424000000000015,1.0,2.0,
3700,CHEMBL114898,CCCNC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2C1C)OCO3,366.42100000000016,3.246100000000002,2.0,5.0,
3701,CHEMBL1534418,CN(C)CCOC(=O)[C@@H](c1ccccc1)C1(O)CCCC1,291.39100000000013,2.1801000000000004,1.0,4.0,7.5932895413902095
3702,CHEMBL1490495,COC(=O)C(N)CS.Cl,135.18800000000002,-0.5834999999999999,2.0,4.0,
3703,CHEMBL1256761,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],400.62400000000014,5.560400000000005,1.0,3.0,7.532539890492736
3704,CHEMBL1256776,C#CCN1C(C)=C(C(=O)OC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC)=C1C,398.41500000000025,2.9113000000000016,0.0,7.0,8.06213120343614
3705,CHEMBL575122,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,401.88700000000017,2.554400000000001,1.0,6.0,7.660747365967301
3706,CHEMBL2106561,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,283.332,0.7566999999999997,3.0,7.0,
3707,CHEMBL146428,N=C1NC(=O)N2CC12,111.104,-0.62893,2.0,2.0,7.872247484167027
3708,CHEMBL4303528,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1,727.7989999999996,7.754900000000013,0.0,6.0,8.168578182934978
3709,CHEMBL1331216,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,289.37500000000006,1.9308999999999996,1.0,4.0,7.547446936771075
3710,CHEMBL1200418,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,301.386,2.956800000000002,4.0,4.0,7.964970717797632
3711,CHEMBL4303537,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)C(O)C4O)c3n2)c1,390.36000000000007,-2.4346999999999985,5.0,12.0,7.889410289700751
3712,CHEMBL1213887,CCOC(=O)C1=C(C)NC(=S)N[C@@H]1c1cccc(O)c1,292.36000000000007,1.7481000000000002,3.0,4.0,7.176982476553951
3713,CHEMBL485659,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,460.5230000000004,1.9732999999999998,3.0,7.0,8.268169579711838
3714,CHEMBL1573178,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,292.42,-0.8863999999999979,4.0,6.0,8.174573882232178
3715,CHEMBL474579,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,575.6320000000002,-1.3974999999999984,4.0,14.0,8.031610458152931
3716,CHEMBL465026,CN1CCOC(c2ccccc2)c2ccccc2C1,253.345,3.238000000000002,0.0,2.0,7.535063570878267
3717,CHEMBL298470,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,463.5000000000003,5.910820000000005,2.0,6.0,
3718,CHEMBL430112,CC(C)C1C2CCC(C2)C1N,153.269,2.0158,1.0,1.0,7.656394491895828
3719,CHEMBL47850,CN1CCCC1CCSc1ccc(O)cc1,237.36800000000002,2.9686000000000012,1.0,3.0,7.684659523372711
3720,CHEMBL2093950,Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,266.257,-1.3750000000000007,4.0,8.0,7.975104039892515
3721,CHEMBL1908307,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,239.271,1.4150000000000003,0.0,3.0,7.826522356547005
3722,CHEMBL1457550,CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1,284.359,2.2062,1.0,3.0,7.6649434805609085
3723,CHEMBL4303616,CC(ONC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc(Cl)cc1,454.754,5.066200000000003,2.0,3.0,7.944239535312265
3724,CHEMBL446084,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,295.304,4.174300000000002,1.0,2.0,7.708853238268114
3725,CHEMBL1699,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,179.307,2.6941000000000006,1.0,1.0,7.648396927580871
3726,CHEMBL388676,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,300.59399999999994,2.9135000000000018,0.0,3.0,6.999522538625545
3727,CHEMBL255026,COc1ccc(OC)c([C@@H](O)CNC(=O)CN)c1,254.28599999999997,-0.18789999999999946,3.0,5.0,8.050707598587975
3728,CHEMBL1684,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,421.4220000000001,1.6254000000000004,3.0,5.0,
3729,CHEMBL257119,CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1,421.5930000000002,4.889840000000003,3.0,7.0,7.508638306165727
3730,CHEMBL164603,CC(C)c1cccc2c1OC(C(C)C)C(=S)N2CC(=O)O,307.4150000000001,3.445400000000001,1.0,3.0,9.110082316563794
3731,CHEMBL285347,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,350.4000000000001,-1.8949999999999971,1.0,7.0,7.696587929403258
3732,CHEMBL1357932,N[C@@H](C(=O)O)c1ccc(C(=O)O)c(O)c1,211.17299999999997,0.1748,4.0,4.0,7.816445466381138
3733,CHEMBL1497,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,476.58500000000026,3.6368000000000027,2.0,6.0,8.536405597813
3734,CHEMBL1230845,C[C@@H](N)Cc1ccc(O)cc1,151.20899999999997,1.2819,2.0,2.0,7.945770090136603
3735,CHEMBL1516068,Clc1ccc([C@@H](OCCN2CCCCC2)c2ccccc2)cc1,329.8709999999999,4.931900000000004,0.0,2.0,6.996496385257464
3736,CHEMBL4303715,O=C(CC1CC(c2ccc(F)cc2F)=NO1)N1CCOCC1,310.3000000000001,1.7066999999999999,0.0,4.0,7.791289980093599
3737,CHEMBL1256351,NC(Cc1ccc(Cl)cc1)C(=O)O,199.637,1.2944000000000002,2.0,2.0,9.092911254925705
3738,CHEMBL35093,Cc1ccc(N2CCN(CC[C@H]3NC(=O)c4ccccc43)CC2)cc1C,349.4780000000002,3.3002400000000023,1.0,3.0,7.773142429711276
3739,CHEMBL385517,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,315.4170000000001,1.157979999999999,2.0,4.0,8.576426480267264
3740,CHEMBL549485,C[C@@H]1C(=O)O[C@H]2[C@H](O)C34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O,424.40200000000016,-1.3694999999999982,3.0,10.0,8.675511766692344
3741,CHEMBL1559,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,416.1350000000001,6.454800000000002,0.0,3.0,7.959397659885926
3742,CHEMBL1712842,CC(=O)O.CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,310.4660000000001,4.631100000000004,0.0,3.0,7.798602875679548
3743,CHEMBL1201772,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,373.44900000000007,3.8910000000000036,0.0,5.0,
3744,CHEMBL1162,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.42600000000004,3.4925000000000024,1.0,2.0,8.420673796244746
3745,CHEMBL336161,CS(=O)(=O)Nc1c(O)ccc2c1CCC[C@H]2C1=NCCN1,309.391,1.1853,3.0,5.0,7.818156412055227
3746,CHEMBL2032211,O=C(Nc1ccc(F)cc1)N1CCc2ccccc2[C@@H]1c1ccc(C(F)(F)F)cc1,414.40200000000004,6.024100000000003,1.0,1.0,7.540456741719587
3747,CHEMBL2021430,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],470.4300000000003,0.7486999999999999,2.0,8.0,7.527389802403955
3748,CHEMBL1897150,Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,213.664,1.857,2.0,2.0,8.339703839729271
3749,CHEMBL1234616,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,665.4460000000005,-2.6863999999999972,8.0,18.0,7.959397659885926
3750,CHEMBL2164371,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C1CCOCC1,434.41400000000027,3.5775000000000023,1.0,4.0,7.453951133598266
3751,CHEMBL1742402,Cc1cc(C)cc(C(=O)O[C@@H]2C[C@@H]3CC[C@H](C2)N3C)c1,273.376,3.085440000000002,0.0,3.0,
3752,CHEMBL1200916,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,370.587,5.885600000000005,0.0,4.0,7.876148359032914
3753,CHEMBL473659,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,947.1660000000005,-0.02679999999999394,12.0,18.0,8.113565680371062
3754,CHEMBL3188339,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69.[Cl-].[Cl-],666.9100000000002,5.475600000000007,2.0,4.0,7.926648297613099
3755,CHEMBL472694,O=C(O)/C=C1\CCCc2ccccc2C1O,218.25200000000004,2.0673,2.0,2.0,8.062783109137294
3756,CHEMBL543113,CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2.Cl,343.4170000000001,4.696000000000004,0.0,2.0,7.668167955563751
3757,CHEMBL378642,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)C([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,994.2079999999999,-3.0446000000000133,11.0,15.0,8.137212901764656
3758,CHEMBL2106444,C[C@@H](S)C(=O)NCC(=O)O,163.198,-0.49450000000000044,3.0,3.0,7.9222688203476075
3759,CHEMBL4303193,CS(=O)(=O)c1ccc(Cn2c3c(c4cc(F)cc(F)c42)CCCC3CC(=O)O)cc1,433.4760000000002,4.265900000000003,1.0,4.0,7.994390554639719
3760,CHEMBL2106966,Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,344.41400000000004,4.363220000000003,1.0,3.0,8.231361898752386
3761,CHEMBL376379,CN1C2CCC1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2,314.21200000000005,3.775400000000003,0.0,3.0,7.528855034839367
3762,CHEMBL1361347,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,345.8520000000001,1.8951000000000002,2.0,4.0,
3763,CHEMBL190083,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.265,3.6808000000000023,1.0,1.0,7.716925025264528
3764,CHEMBL4303485,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C/C)NC(=O)C([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)C([C@@H](C)CC)NC2C=Cc3c([C@H](C)O)cc(nc3C2O)C(=O)O[C@@H]4C)n1)C(N)=O,1664.9219999999996,0.7739000000000107,17.0,31.0,8.380072289708531
3765,CHEMBL2062259,O=C(O)C(O)C(O)C(=O)O.c1cnc2cc3c(cc2n1)C1CNCC3C1,211.26799999999994,1.8038999999999998,1.0,3.0,
3766,CHEMBL1236475,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,248.235,-2.840899999999999,5.0,6.0,7.8804142250382165
3767,CHEMBL4303317,C[C@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,164.15699999999998,-2.1938,4.0,5.0,
3768,CHEMBL2105358,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1.Cl,301.386,2.7421000000000006,4.0,4.0,8.588885581449095
3769,CHEMBL4303426,c1ccc(CC(c2ccccc2)N2CCCCC2)cc1,265.3999999999999,4.456300000000003,0.0,1.0,7.464705879957229
3770,CHEMBL521179,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,408.45800000000025,2.7956000000000003,2.0,6.0,
3771,CHEMBL1077819,CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ncccc3c2=O)cc1,605.5920000000002,6.064800000000006,0.0,7.0,7.95703092660682
3772,CHEMBL130865,NC(C(=O)O)c1ccc(O)cc1,167.164,0.4766,3.0,3.0,7.90031935889075
3773,CHEMBL1628502,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,329.39300000000003,2.683,2.0,5.0,8.565271458220241
3774,CHEMBL376180,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,440.42000000000024,0.24409999999999987,6.0,10.0,8.151502981909633
3775,CHEMBL1705525,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,284.319,1.0249000000000001,2.0,4.0,7.982549270489463
3776,CHEMBL1322301,Cc1cc(C(=O)O)sc1C(N)C(=O)O,215.23,0.8391200000000001,3.0,4.0,7.5111673656176
3777,CHEMBL3392645,CN(C)C(=O)c1ccc(S(=O)(=O)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,478.8760000000001,3.126400000000001,2.0,5.0,
3778,CHEMBL1871851,C[C@]12CC[C@H]3[C@@H](CCC4C(=O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,302.41400000000004,3.346300000000002,0.0,3.0,7.976747540366288
3779,CHEMBL1908355,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,320.757,3.2531000000000008,2.0,4.0,8.106793246940152
3780,CHEMBL400326,CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,309.406,0.6347999999999998,4.0,5.0,7.980053318321158
3781,CHEMBL347502,CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC,339.413,1.9287,0.0,6.0,8.363311552046717
3782,CHEMBL1876082,CC(C)NCC(O)c1ccc2ccccc2c1.Cl,229.323,2.871200000000001,2.0,2.0,8.141823862017656
3783,CHEMBL96074,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,342.78200000000004,3.2470000000000008,3.0,2.0,8.425852935849278
3784,CHEMBL1474552,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,268.356,3.7375000000000025,1.0,2.0,8.505845405981557
3785,CHEMBL3039407,CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CCl)O1,454.96600000000024,3.889300000000003,1.0,5.0,
3786,CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,239.315,1.3059999999999998,4.0,4.0,7.6317131150978685
3787,CHEMBL4303381,Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2cc(F)ccc2C#N)c1=O,357.38900000000007,0.5335800000000002,1.0,7.0,8.77832500292923
3788,CHEMBL505308,Br.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,255.31699999999998,2.3754,3.0,3.0,7.012289056869694
3789,CHEMBL415606,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1632.2890000000002,1.514699999999991,17.0,18.0,9.217026005055951
3790,CHEMBL553204,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,676.6680000000005,0.06789999999999852,8.0,15.0,7.925915310971757
3791,CHEMBL1697856,CCOc1ccc(NC(=O)CC(C)O)cc1,223.272,1.7946999999999997,2.0,3.0,7.901356274182943
3792,CHEMBL1908396,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,480.5460000000001,5.392100000000004,2.0,8.0,7.937418015771837
3793,CHEMBL372764,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,461.6680000000002,6.988300000000008,0.0,4.0,7.735654492949908
3794,CHEMBL266497,O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1,236.202,0.6429000000000001,2.0,3.0,7.726304412069908
3795,CHEMBL1527815,CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1,325.449,2.3659,2.0,5.0,8.024384402033105
